Nom,Cognoms,DNI,País d'origen,Ciutat,Dia de Naixement,Mes de Naixement,Any de Naixement,Gènere,Salari mensual,Grup Professional,Càrrec,Nombre_fills,Te_cotxe,Km_anuals,Consum_mitja_L_100km,Temperatura_mitjana_ciutat,Cost_vida_index,Transport_public_score,Clima_tipus,cost_vida_categoria,transport_categoria,franja_edat,te_fills,increment_percent,salari_ajustat,index_dependencia_familiar,ratio_salari_cost_vida,etapa_vital,Edat
Lucas,Dubois,36979534V,França,Toulouse,8.0,5.0,1982.0,Prefereix no contestar,1108.0,Grup A,Administratiu/va,0.0,True,,,38.0,74.36363636363636,7.615909090909091,,high,high,30-44,False,7.5,1191.1,1108.0,16.02,1,44.0
Pau,López,64447809T,Espanya,Sevilla,16.0,9.0,2000.0,Home,867.0,Grup A,Administratiu/va,0.0,,,,17.3,65.0,7.0,Mediterrani,low,low,18-29,False,5.5,914.68,867.0,14.07,0,26.0
Núria,,95325945X,Espanya,Tarragona,25.0,12.0,1975.0,Home,1105.0,Grup A,Analista senior,0.0,,,,14.8,67.0,6.9,Mediterrani,low,low,45-59,False,7.5,1187.88,1105.0,17.73,1,51.0
Pau,Romero Hernández,59652384T,Espanya,Tarragona,10.0,6.0,1969.0,Home,1276.0,Grup A,Analista,1.0,True,113111.0,25.0,15.7,67.0,6.9,Mediterrani,low,low,45-59,True,9.0,1390.84,638.0,20.76,1,57.0
,Sánchez,42158208B,Espanya,Palma,5.0,5.0,1987.0,Dona,747.0,Grup A,Analista junior,0.0,,,,18.2,73.0,7.2,Mediterrani,medium,medium,30-44,False,7.0,799.29,747.0,10.95,1,39.0
Adrià,Domènech Pujol,17494253Z,Espanya,València,23.0,4.0,1977.0,Dona,850.0,Grup A,Tècnic IT,0.0,,,,20.0,70.0,7.5,Mediterrani,medium,medium,45-59,False,8.0,918.0,850.0,13.11,1,49.0
,Vila,65153035X,Espanya,Valladolid,17.0,12.0,1959.0,Dona,1072.0,Grup A,Analista,0.0,True,32672.0,5.5,-5.0,64.0,6.7,Continental,low,low,60+,False,7.0,1147.04,1072.0,17.92,1,67.0
Núria,Puig,79678327K,Espanya,Murcia,21.0,6.0,1981.0,Dona,1031.0,Grup A,Cap de projecte,3.0,False,,,19.111904761904764,60.0,6.5,Mediterrani,low,low,45-59,True,9.0,1123.79,257.75,18.73,2,45.0
Joana,Casals Puig,94227868E,Espanya,A Coruña,26.0,9.0,1983.0,Home,726.0,Grup A,Analista junior,1.0,,,,11.9,69.0,7.1,Oceànic,medium,medium,30-44,True,8.5,787.71,363.0,11.42,1,43.0
Thomas,David,27341287F,França,Bordeaux,8.0,6.0,1972.0,Dona,1572.28,Grup A,Tècnic IT,1.0,False,,,16.2,73.0,7.2,Oceànic,medium,medium,45-59,True,9.5,1721.65,786.14,23.58,1,54.0
Elias,Pettersen Karlsen,48272885X,Noruega,Oslo,1.0,1.0,1984.0,Prefereix no contestar,1237.0,Grup A,Analista,0.0,True,80000.0,10.4,10.3,90.0,9.2,Fred,high,high,30-44,False,7.5,1329.78,1237.0,14.78,1,42.0
Oriol,Soler Vila,85388033X,Espanya,Barcelona,21.0,2.0,1977.0,Dona,792.0,Grup A,Analista,1.0,False,,,15.4,78.0,8.5,Mediterrani,high,high,45-59,True,10.0,871.2,396.0,11.17,1,49.0
Irene,López Hernández,43745968H,Espanya,Màlaga,11.0,6.0,1960.0,Prefereix no contestar,1259.0,Grup A,Analista junior,4.0,False,,,19.3,68.5,7.209797297297297,,medium,medium,60+,True,9.0,1372.31,251.8,20.03,2,66.0
Pau,Vidal,70513308V,Espanya,Valladolid,11.0,10.0,1971.0,Dona,816.0,Grup A,Responsable de vendes,2.0,True,30481.0,0.5,9.8,64.0,6.7,Continental,low,low,45-59,True,9.0,889.44,272.0,13.9,1,55.0
Alexia,,93434765S,Espanya,Valladolid,18.0,9.0,1994.0,Dona,1336.0,Grup A,Tècnic IT,0.0,,,,10.5,64.0,6.7,Continental,low,low,30-44,False,6.5,1422.84,1336.0,22.23,1,32.0
Nil,Fernández Ramos,34385885F,Espanya,Màlaga,11.0,11.0,1995.0,Dona,823.0,Grup A,Analista junior,0.0,False,,,16.9,68.5,7.209797297297297,,medium,medium,30-44,False,7.0,880.61,823.0,12.86,1,31.0
Antoine,Durand Bernard,67260591L,França,Paris,19.0,5.0,1982.0,Dona,966.0,Grup A,Analista,0.0,,,,10.3,85.0,9.0,Oceànic,high,high,30-44,False,7.5,1038.45,966.0,12.22,1,44.0
Irene,Vidal,44692423P,Espanya,Madrid,27.0,4.0,1996.0,Home,1124.0,Grup A,Responsable de vendes,1.0,,,,15.7,75.0,8.0,Continental,high,high,30-44,True,9.0,1225.16,562.0,16.34,1,30.0
Laia,Vidal Romero,39330100H,Espanya,Sevilla,24.0,8.0,2004.0,Dona,1767.07,Grup A,Cap de projecte,2.0,False,,,20.3,65.0,7.0,Mediterrani,low,low,18-29,True,7.0,1890.76,589.02,29.09,1,22.0
Carlos,,88598588G,Espanya,Màlaga,16.0,6.0,1981.0,Dona,797.0,Grup A,Analista,0.0,True,115076.0,13.2,38.0,68.5,7.209797297297297,,medium,medium,45-59,False,8.0,860.76,797.0,12.57,1,45.0
Carlos,Ferrer,89846877N,Espanya,Madrid,17.0,6.0,1983.0,Dona,1184.0,Grup A,Analista senior,0.0,False,,,12.9,75.0,8.0,Continental,high,high,30-44,False,7.5,1272.8,1184.0,16.97,1,43.0
Aina,,62061217F,Espanya,Madrid,13.0,6.0,2002.0,Dona,985.0,Grup A,Analista junior,2.0,False,,,13.5,75.0,8.0,Continental,high,high,18-29,True,8.0,1063.8,328.33,14.18,1,24.0
Nil,Navarro Hernández,50434140F,Espanya,Sevilla,1.0,2.0,1999.0,Prefereix no contestar,1070.0,Grup A,Cap de projecte,0.0,,,,13.5,65.0,7.0,Mediterrani,low,low,18-29,False,5.5,1128.85,1070.0,17.37,0,27.0
,Gómez,55411287M,Espanya,Barcelona,13.0,7.0,1975.0,Home,1340.0,Grup A,Responsable de vendes,2.0,True,36221.0,25.0,16.793617021276596,78.0,8.5,Mediterrani,high,high,45-59,True,10.0,1474.0,446.67,18.9,1,51.0
Jordi,Ruiz Romero,26489417K,Espanya,Sevilla,23.0,12.0,1962.0,Home,932.0,Grup A,Tècnic IT,0.0,False,,,24.8,65.0,7.0,Mediterrani,low,low,60+,False,7.0,997.24,932.0,15.34,1,64.0
Marc,Puig Casals,77885883W,Espanya,Las Palmas de Gran Canaria,11.0,3.0,1998.0,Dona,866.0,Grup A,Analista,4.0,False,,,-10.0,62.0,6.8,Subtropical,low,low,18-29,True,7.0,926.62,173.2,14.95,2,28.0
Anna,López,14839040C,Espanya,Alacant,23.0,5.0,1989.0,Prefereix no contestar,1072.0,Grup A,Analista senior,0.0,True,65950.0,0.5,-10.0,68.0,7.0,Mediterrani,low,low,30-44,False,6.5,1141.68,1072.0,16.79,1,37.0
,Gómez Vila,33642126N,Espanya,Palma,13.0,2.0,1967.0,Home,922.0,Grup A,Administratiu/va,2.0,,,,20.2,73.0,7.2,Mediterrani,medium,medium,45-59,True,9.5,1009.59,307.33,13.83,1,59.0
Carlos,Fernández,77404592Q,Espanya,Murcia,10.0,1.0,1986.0,Prefereix no contestar,1121.0,Grup A,Responsable de vendes,0.0,False,,,16.9,60.0,6.5,Mediterrani,low,low,30-44,False,6.5,1193.86,1121.0,19.9,1,40.0
Hugo,Pérez Muñoz,48364464A,Espanya,Tarragona,19.0,3.0,1968.0,Home,1283.0,Grup A,Analista junior,1.0,,,,16.8,67.0,6.9,Mediterrani,low,low,45-59,True,9.0,1398.47,641.5,20.87,1,58.0
Léa,Moreau,68534862G,França,Marseille,30.0,12.0,1967.0,Dona,783.0,Grup A,Analista,2.0,,,,17.7,72.0,7.4,Mediterrani,medium,medium,45-59,True,9.5,857.38,261.0,11.91,1,59.0
Pol,Torres,25021199W,Espanya,Bilbao,28.0,12.0,1994.0,Prefereix no contestar,998.0,Grup A,Responsable de vendes,1.0,,,,16.3,72.0,7.8,Oceànic,medium,high,30-44,True,8.0,1077.84,499.0,14.97,1,32.0
Noa,Gómez,39439338J,Espanya,Madrid,2.0,1.0,1993.0,Home,1328.0,Grup A,Tècnic IT,0.0,True,80000.0,5.1,13.2,75.0,8.0,Continental,high,high,30-44,False,7.5,1427.6,1328.0,19.03,1,33.0
Matteo,Marino Rizzo,57684613V,Itàlia,Firenze,1.0,12.0,1993.0,Dona,1331.0,Grup A,Analista,0.0,False,,,11.7,77.0,7.1,Continental,high,medium,30-44,False,8.0,1437.48,1331.0,18.67,1,33.0
Carmen,Vila Puig,61722751K,Espanya,Alacant,29.0,10.0,1990.0,Dona,1260.0,Grup A,Analista senior,1.0,,,,42.0,68.0,7.0,Mediterrani,low,low,30-44,True,8.0,1360.8,630.0,20.01,1,36.0
Claudia,Vila Romero,94545592X,Espanya,Tarragona,17.0,8.0,1976.0,Dona,1320.0,Grup A,Analista senior,4.0,,,,15.2,67.0,6.9,Mediterrani,low,low,45-59,True,9.0,1438.8,264.0,21.47,2,50.0
Marta,,62395558K,Espanya,Tarragona,24.0,6.0,2001.0,Dona,1062.0,Grup A,Tècnic IT,0.0,True,109099.0,,18.5,67.0,6.9,Mediterrani,low,low,18-29,False,5.5,1120.41,1062.0,16.72,0,25.0
,Gómez,41663551Y,Espanya,Tarragona,11.0,1.0,1996.0,Home,919.0,Grup A,Cap de projecte,0.0,False,,,17.1,67.0,6.9,Mediterrani,low,low,30-44,False,6.5,978.73,919.0,14.61,1,30.0
Marta,Roca Pujol,49701147A,Espanya,Tarragona,24.0,9.0,1986.0,Dona,1043.0,Grup A,Responsable de vendes,0.0,,,,16.0,67.0,6.9,Mediterrani,low,low,30-44,False,6.5,1110.79,1043.0,16.58,1,40.0
Adrià,Hernández,88629743T,Espanya,Tarragona,19.0,10.0,1997.0,Dona,1054.0,Grup A,Analista,1.0,True,24307.0,0.5,17.4,67.0,6.9,Mediterrani,low,low,18-29,True,7.0,1127.78,527.0,16.83,1,29.0
,Roca Hernández,93114754K,Espanya,Bilbao,10.0,9.0,1990.0,Dona,988.0,Grup A,Responsable de vendes,0.0,,,,15.0,72.0,7.8,Oceànic,medium,high,30-44,False,6.5,1052.22,988.0,14.61,1,36.0
Simone,Esposito,88357247Z,Itàlia,Torino,15.0,2.0,1967.0,Home,926.0,Grup A,Analista junior,0.0,True,0.0,,15.878571428571428,74.0,7.2,Continental,high,medium,45-59,False,9.0,1009.34,926.0,13.64,1,59.0
,Puig Torres,80245541A,Espanya,Bilbao,13.0,9.0,1968.0,Dona,943.0,Grup A,Analista junior,0.0,True,110775.0,25.0,13.0,72.0,7.8,Oceànic,medium,high,45-59,False,7.5,1013.72,943.0,14.08,1,58.0
Noa,Domènech,72368219T,Espanya,Madrid,25.0,1.0,1992.0,Dona,819.0,Grup A,Administratiu/va,1.0,,,,15.4,75.0,8.0,Continental,high,high,30-44,True,9.0,892.71,409.5,11.9,1,34.0
Arthur,Fournier Martin,67740709W,França,Nantes,28.0,6.0,1992.0,Home,902.0,Grup A,Administratiu/va,3.0,False,,,13.5,74.36363636363636,7.615909090909091,,high,high,30-44,True,9.0,983.18,225.5,13.22,2,34.0
,Ramos Casals,65325710W,Espanya,Bilbao,22.0,12.0,1962.0,Dona,1106.0,Grup A,Analista,0.0,,,,13.352500000000001,72.0,7.8,Oceànic,medium,high,60+,False,7.0,1183.42,1106.0,16.44,1,64.0
Alba,Pujol Ferrer,70869451P,Espanya,Murcia,4.0,8.0,1966.0,Dona,1469.0,Grup A,Cap de projecte,0.0,False,,,14.1,60.0,6.5,Mediterrani,low,low,60+,False,7.0,1571.83,1469.0,26.2,1,60.0
Claudia,Pujol,73068008Z,Espanya,A Coruña,18.0,4.0,1989.0,Home,938.0,Grup A,Administratiu/va,4.0,False,,,11.9,69.0,7.1,Oceànic,medium,medium,30-44,True,8.5,1017.73,187.6,14.75,2,37.0
Chiara,Rizzo,27141790N,Itàlia,Firenze,18.0,3.0,1959.0,Dona,1185.0,Grup A,Analista,0.0,True,17246.0,0.5,13.9,77.0,7.1,Continental,high,medium,60+,False,8.5,1285.72,1185.0,16.7,1,67.0
Alexia,Casals Ribera,86670701B,Espanya,Màlaga,3.0,3.0,2004.0,Dona,1308.0,Grup A,Analista senior,4.0,True,30000.0,25.0,19.73181818181818,68.5,7.209797297297297,,medium,medium,18-29,True,7.5,1406.1,261.6,20.53,2,22.0
Chloé,Petit,22552604A,França,Nice,6.0,3.0,1986.0,Home,1232.0,Grup A,Analista senior,0.0,False,,,16.3,74.36363636363636,7.615909090909091,,high,high,30-44,False,7.5,1324.4,1232.0,17.81,1,40.0
Elena,Esposito,19180850S,Itàlia,Bologna,26.0,9.0,1968.0,Dona,830.0,Grup A,Analista,0.0,False,,,16.3,74.32967032967034,7.1098901098901095,,high,medium,45-59,False,9.0,904.7,830.0,12.17,1,58.0
Sergio,Sánchez Pérez,90890057D,Espanya,Màlaga,15.0,11.0,1963.0,Dona,990.0,Grup A,Analista,3.0,False,,,12.6,68.5,7.209797297297297,,medium,medium,60+,True,9.0,1079.1,247.5,15.75,2,63.0
Xavier,Gil,64304950E,Espanya,Màlaga,18.0,7.0,1968.0,Home,1508.0,Grup A,Cap de projecte,1.0,,,,21.8,68.5,7.209797297297297,,medium,medium,45-59,True,9.5,1651.26,754.0,24.11,1,58.0
Marc,,29915816T,Espanya,Girona,22.0,8.0,2004.0,Prefereix no contestar,673.0,Grup A,Administratiu/va,1.0,,,,13.3,66.0,6.8,Mediterrani,low,low,18-29,True,7.0,720.11,336.5,10.91,1,22.0
Guillem,Torres Navarro,87466401Z,Espanya,València,18.0,11.0,1995.0,Dona,1073.0,Grup A,Analista,0.0,,,,14.7,70.0,7.5,Mediterrani,medium,medium,30-44,False,7.0,1148.11,1073.0,16.4,1,31.0
Marc,,28515091P,Espanya,Bilbao,18.0,1.0,1964.0,Home,1202.0,Grup A,Analista,1.0,True,20000.0,7.3,13.5,72.0,7.8,Oceànic,medium,high,60+,True,8.5,1304.17,601.0,18.11,1,62.0
Luca,Rizzo Ferrari,28245984Z,Itàlia,Torino,29.0,6.0,2002.0,Prefereix no contestar,1777.14,Grup A,Analista senior,2.0,False,,,13.6,74.0,7.2,Continental,high,medium,18-29,True,8.5,1928.2,592.38,26.06,1,24.0
Charlotte,Koch Fischer,94764758X,Alemanya,Hamburg,6.0,11.0,1962.0,Dona,927.0,Grup A,Cap de projecte,1.0,,,,8.7,78.0,8.1,Oceànic,high,high,60+,True,9.5,1015.06,463.5,13.01,1,64.0
Jordi,,13976162W,Espanya,Zaragoza,3.0,8.0,1967.0,Dona,1767.07,Grup A,Cap de projecte,1.0,,,,-5.0,68.0,7.0,Continental,low,low,45-59,True,9.0,1926.11,883.54,28.33,1,59.0
Alexia,Moreno Domènech,61249115R,Espanya,Zaragoza,10.0,5.0,2004.0,Dona,1767.07,Grup A,Cap de projecte,0.0,True,9017.0,0.5,13.0,68.0,7.0,Continental,low,low,18-29,False,5.5,1864.26,1767.07,27.42,0,22.0
Pol,,66620520W,Espanya,Sevilla,18.0,6.0,1973.0,Dona,1042.0,Grup A,Responsable de vendes,1.0,True,65950.0,0.5,21.7,65.0,7.0,Mediterrani,low,low,45-59,True,9.0,1135.78,521.0,17.47,1,53.0
Simone,Bianchi,51167664F,Itàlia,Milano,8.0,7.0,2000.0,Home,1118.0,Grup A,Administratiu/va,0.0,,,,12.8,80.0,7.5,Continental,high,medium,18-29,False,7.0,1196.26,1118.0,14.95,0,26.0
David,,23198915A,Espanya,Zaragoza,28.0,6.0,1959.0,Dona,1120.0,Grup A,Analista,,,,,12.5,68.0,7.0,Continental,low,low,60+,False,7.0,1198.4,,17.62,1,67.0
Joana,,42174333S,Espanya,Madrid,1.0,7.0,1991.0,Dona,1188.0,Grup A,Analista,0.0,,,,8.6,75.0,8.0,Continental,high,high,30-44,False,7.5,1277.1,1188.0,17.03,1,35.0
Sergio,Ruiz Gómez,32342927V,Espanya,Palma,30.0,8.0,1959.0,Home,842.0,Grup A,Responsable de vendes,0.0,False,,,18.5,73.0,7.2,Mediterrani,medium,medium,60+,False,7.5,905.15,842.0,12.4,1,67.0
Hugo,Torres,88930579C,Espanya,Tarragona,20.0,11.0,1970.0,Dona,1166.0,Grup A,Tècnic IT,0.0,False,,,16.3,67.0,6.9,Mediterrani,low,low,45-59,False,7.5,1253.45,1166.0,18.71,1,56.0
Riccardo,Colombo Rizzo,45376362C,Itàlia,Roma,26.0,7.0,1981.0,Home,1288.0,Grup A,Responsable de vendes,0.0,False,,,-10.0,78.0,7.6,Mediterrani,high,high,45-59,False,8.5,1397.48,1288.0,17.92,1,45.0
Alba,,61448694R,Espanya,Madrid,6.0,11.0,1987.0,Dona,950.0,Grup A,Cap de projecte,1.0,True,80000.0,0.5,19.0,75.0,8.0,Continental,high,high,30-44,True,9.0,1035.5,475.0,13.81,1,39.0
Anna,Soler,89365865K,Espanya,Zaragoza,13.0,9.0,1991.0,Dona,1222.0,Grup A,Analista senior,1.0,True,97162.0,,15.7,68.0,7.0,Continental,low,low,30-44,True,8.0,1319.76,611.0,19.41,1,35.0
Carlos,Vila Domènech,18004248E,Espanya,Palma,6.0,4.0,2004.0,Dona,902.0,Grup A,Analista,0.0,,,,17.26734693877551,73.0,7.2,Mediterrani,medium,medium,18-29,False,6.0,956.12,902.0,13.1,0,22.0
David,Moreno Costa,72010916E,Espanya,Murcia,5.0,4.0,1996.0,Prefereix no contestar,1032.0,Grup A,Analista,0.0,False,,,22.0,60.0,6.5,Mediterrani,low,low,30-44,False,6.5,1099.08,1032.0,18.32,1,30.0
David,Roca Pérez,31701972H,Espanya,Girona,3.0,5.0,1975.0,Home,1002.0,Grup A,Analista,1.0,True,50453.0,11.8,9.5,66.0,6.8,Mediterrani,low,low,45-59,True,9.0,1092.18,501.0,16.55,1,51.0
Marta,Hernández Puig,45997422C,Espanya,A Coruña,25.0,10.0,1969.0,Dona,1183.0,Grup A,Analista junior,0.0,True,27921.0,,11.7,69.0,7.1,Oceànic,medium,medium,45-59,False,8.0,1277.64,1183.0,18.52,1,57.0
Xavier,,95100395N,Espanya,Girona,16.0,7.0,1960.0,Dona,1437.0,Grup A,Analista senior,0.0,False,,,13.0,66.0,6.8,Mediterrani,low,low,60+,False,7.0,1537.59,1437.0,23.3,1,66.0
Adrià,Hernández Ramos,80771894Q,Espanya,Bilbao,24.0,6.0,1990.0,Prefereix no contestar,3000.0,Grup A,Analista senior,0.0,True,80000.0,25.0,18.2,72.0,7.8,Oceànic,medium,high,30-44,False,6.5,3195.0,3000.0,44.38,1,36.0
Jordi,Hernández,67755039Y,Espanya,Zaragoza,12.0,10.0,1961.0,Dona,1074.0,Grup A,Analista,1.0,True,80000.0,12.0,12.0,68.0,7.0,Continental,low,low,60+,True,8.5,1165.29,537.0,17.14,1,65.0
